DOY,carbon_pool_g,LAI,assimilation_sunlit,L_3_demand,L_3_allocation,L_4_demand,L_4_allocation,L_5_demand,L_5_allocation,L_6_demand,L_6_allocation,L_7_demand,L_7_allocation
140,0.7419266933484103,4.352837918929148,13.358552022974187,6.936148769394751e-06,6.936148769394751e-06,1.645573547220073e-05,1.645573547220073e-05,3.536329804922649e-05,3.536329804922649e-05,6.248997117645218e-05,6.248997117645218e-05,7.930890881379662e-05,7.930890881379662e-05
140,0.7500695815946109,4.365960054514734,12.675810090068707,6.831273453561533e-06,6.831273453561533e-06,1.6227192641664667e-05,1.6227192641664667e-05,3.497049780320526e-05,3.497049780320526e-05,6.213712249613745e-05,6.213712249613745e-05,7.951858556000034e-05,7.951858556000034e-05
140,0.7581397205405453,4.378976112485176,12.525062958921387,6.703100081567627e-06,6.703100081567627e-06,1.5942315144600324e-05,1.5942315144600324e-05,3.4452064502073565e-05,3.4452064502073565e-05,6.155054253246719e-05,6.155054253246719e-05,7.942242511557108e-05,7.942242511557108e-05
140,0.7669824089150934,4.39207310854471,13.656508475650497,6.672227190040941e-06,6.672227190040941e-06,1.5888195931033185e-05,1.5888195931033185e-05,3.442968032005466e-05,3.442968032005466e-05,6.184509409181614e-05,6.184509409181614e-05,8.046691641648203e-05,8.046691641648203e-05
140,0.7770384728648644,4.405106370190942,15.441473527476058,6.568282796358314e-06,6.568282796358314e-06,1.5659528109684175e-05,1.5659528109684175e-05,3.402691930114665e-05,3.402691930114665e-05,6.145289991647089e-05,6.145289991647089e-05,8.062461231899945e-05,8.062461231899945e-05
140,0.7866806850794277,4.417705608554446,14.764520678370491,6.282504567008838e-06,6.282504567008838e-06,1.4995726582479385e-05,1.4995726582479385e-05,3.2671180227742763e-05,3.2671180227742763e-05,5.931676556199893e-05,5.931676556199893e-05,7.84613633749517e-05,7.84613633749517e-05
140,0.7946596230879539,4.430015683861727,12.225733341269525,6.0753213910298065e-06,6.0753213910298065e-06,1.4517525932584918e-05,1.4517525932584918e-05,3.1710400313042256e-05,3.1710400313042256e-05,5.7867319228649015e-05,5.7867319228649015e-05,7.715666607159979e-05,7.715666607159979e-05
140,0.7993277312784037,4.441677815042892,7.234163186580506,5.698704504825698e-06,5.698704504825698e-06,1.3632175929034982e-05,1.3632175929034982e-05,2.9849410750449616e-05,2.9849410750449616e-05,5.4738624370500834e-05,5.4738624370500834e-05,7.354829807161124e-05,7.354829807161124e-05
140,0.8027228310773301,4.452884888423141,5.309320215546971,5.424740246514083e-06,5.424740246514083e-06,1.2989969632275026e-05,1.2989969632275026e-05,2.8509111617972227e-05,2.8509111617972227e-05,5.252455386427053e-05,5.252455386427053e-05,7.109404564276013e-05,7.109404564276013e-05
140,0.803751504754306,4.4648959963782255,1.7993379470277324,5.758288213280879e-06,5.758288213280879e-06,1.3802749216637509e-05,1.3802749216637509e-05,3.03636799253253e-05,3.03636799253253e-05,5.620535649469421e-05,5.620535649469421e-05,7.664765590134452e-05,7.664765590134452e-05
140,0.8035659321017175,4.4771120540751435,0.00047975305611884923,5.79806931849481e-06,5.79806931849481e-06,1.3912771105060504e-05,1.3912771105060504e-05,3.067975246757842e-05,3.067975246757842e-05,5.7068998908648224e-05,5.7068998908648224e-05,7.843693837072064e-05,7.843693837072064e-05
140,0.8033812103744538,4.489261563188441,0.00023947059795338747,5.708583740641999e-06,5.708583740641999e-06,1.3712445213856411e-05,1.3712445213856411e-05,3.0311004813288035e-05,3.0311004813288035e-05,5.666007831464018e-05,5.666007831464018e-05,7.849172225035486e-05,7.849172225035486e-05
140,0.8031987961643123,4.501256279148296,0.00016806154862740157,5.579779665847206e-06,5.579779665847206e-06,1.3416876875602441e-05,1.3416876875602441e-05,2.972805438128128e-05,2.972805438128128e-05,5.5839771847859754e-05,5.5839771847859754e-05,7.796380357502213e-05,7.796380357502213e-05
141,0.8030181349153003,4.513140142828408,0.0002647039025939341,5.473815423272418e-06,5.473815423272418e-06,1.3175384712736553e-05,1.3175384712736553e-05,2.926097613067167e-05,2.926097613067167e-05,5.522485506882105e-05,5.522485506882105e-05,7.770637249227439e-05,7.770637249227439e-05
141,0.8028396809925981,4.524870356783871,7.229498364501029e-05,5.350467802435452e-06,5.350467802435452e-06,1.2891242735631361e-05,1.2891242735631361e-05,2.8695374569407255e-05,2.8695374569407255e-05,5.4412026278869394e-05,5.4412026278869394e-05,7.715414445766695e-05,7.715414445766695e-05
141,0.8026629574543264,4.536490112732353,0.00014446152943429922,5.249088839870157e-06,5.249088839870157e-06,1.2659254094654934e-05,1.2659254094654934e-05,2.824218707105574e-05,2.824218707105574e-05,5.3800645826801136e-05,5.3800645826801136e-05,7.687119729669763e-05,7.687119729669763e-05
141,0.802488536907675,4.547957468346562,0.00012055528522286711,5.130964223125383e-06,5.130964223125383e-06,1.2386135030907806e-05,1.2386135030907806e-05,2.7693696154375015e-05,2.7693696154375015e-05,5.299629144569554e-05,5.299629144569554e-05,7.629615075344054e-05,7.629615075344054e-05
141,0.8023151766718967,4.559356234254843,0.000144325261422125,5.052220524715363e-06,5.052220524715363e-06,1.2207426962233239e-05,1.2207426962233239e-05,2.735319085613e-05,2.735319085613e-05,5.258006067372292e-05,5.258006067372292e-05,7.626658219615037e-05,7.626658219615037e-05
141,0.8021593971138278,4.570766976756226,0.02591069358392481,5.009996536778233e-06,5.009996536778233e-06,1.211656953907754e-05,1.211656953907754e-05,2.7207778276405262e-05,2.7207778276405262e-05,5.2534188142436765e-05,5.2534188142436765e-05,7.677320122201777e-05,7.677320122201777e-05
141,0.803339857991251,4.582145343346465,1.9586311663869809,4.948874885350875e-06,4.948874885350875e-06,1.1979680280191016e-05,1.1979680280191016e-05,2.6957553883860922e-05,2.6957553883860922e-05,5.2282413763001595e-05,5.2282413763001595e-05,7.69805339955668e-05,7.69805339955668e-05
141,0.8052846994833361,4.593167745061724,3.049237241778534,4.749815376558577e-06,4.749815376558577e-06,1.1508049685477785e-05,1.1508049685477785e-05,2.5949938993858253e-05,2.5949938993858253e-05,5.0547162114326624e-05,5.0547162114326624e-05,7.49772338445776e-05,7.49772338445776e-05
141,0.808314035773234,4.603920861535783,4.5975962701832325,4.592211407811009e-06,4.592211407811009e-06,1.1135739396042322e-05,1.1135739396042322e-05,2.5160632998137613e-05,2.5160632998137613e-05,4.921609027807942e-05,4.921609027807942e-05,7.352970704691392e-05,7.352970704691392e-05
141,0.8180733614490958,4.615353251721259,14.269664832940103,4.83767137413693e-06,4.83767137413693e-06,1.1741122602888531e-05,1.1741122602888531e-05,2.658216671889551e-05,2.658216671889551e-05,5.221902378413471e-05,5.221902378413471e-05,7.859117051631982e-05,7.859117051631982e-05
141,0.8281552951430301,4.62987118092275,14.763896970531205,6.077576121417461e-06,6.077576121417461e-06,1.4765227284115792e-05,1.4765227284115792e-05,3.3507487446352646e-05,3.3507487446352646e-05,6.61518370888534e-05,6.61518370888534e-05,0.00010042288164718467,0.00010042288164718467
141,0.8419811324797389,4.645168723030082,20.082703641845917,6.325261596851603e-06,6.325261596851603e-06,1.53845346347783e-05,1.53845346347783e-05,3.500649748013974e-05,3.500649748013974e-05,6.950555625281277e-05,6.950555625281277e-05,0.00010656683427743424,0.00010656683427743424
141,0.8555195897649563,4.660343126849554,19.604729428614487,6.195594976664013e-06,6.195594976664013e-06,1.5086550854633647e-05,1.5086550854633647e-05,3.442156494446015e-05,3.442156494446015e-05,6.874040134448467e-05,6.874040134448467e-05,0.00010647072861081631,0.00010647072861081631
141,0.8718412768927931,4.671779741120066,23.410013217082703,4.6183848959733176e-06,4.6183848959733176e-06,1.1257163576650432e-05,1.1257163576650432e-05,2.5744552111756862e-05,2.5744552111756862e-05,5.1670499376530645e-05,5.1670499376530645e-05,8.074483459037488e-05,8.074483459037488e-05
141,0.8878288418202552,4.682638825647422,22.867252359674342,4.344923091009851e-06,4.344923091009851e-06,1.0599350868702388e-05,1.0599350868702388e-05,2.4287324103468272e-05,2.4287324103468272e-05,4.89498776621076e-05,4.89498776621076e-05,7.706546273448099e-05,7.706546273448099e-05
141,0.901167468427385,4.692137147553355,19.04361697196278,3.768629743504705e-06,3.768629743504705e-06,9.20036098185115e-06,9.20036098185115e-06,2.1118835626075737e-05,2.1118835626075737e-05,4.2725850859700556e-05,4.2725850859700556e-05,6.77260039661123e-05,6.77260039661123e-05
141,0.9091071033858628,4.70074393775055,11.375847377183137,3.389465872077961e-06,3.389465872077961e-06,8.280159820492161e-06,8.280159820492161e-06,1.9036159059660068e-05,1.9036159059660068e-05,3.864207499091e-05,3.864207499091e-05,6.162503456198926e-05,6.162503456198926e-05
141,0.9130260581688149,4.7099456064493,5.71082095534333,3.597177942720209e-06,3.597177942720209e-06,8.793238997079707e-06,8.793238997079707e-06,2.024651406100137e-05,2.024651406100137e-05,4.1234766666083075e-05,4.1234766666083075e-05,6.615369557497078e-05,6.615369557497078e-05
141,0.9165560061694321,4.7190507020223995,5.151352757714906,3.5326186686192148e-06,3.5326186686192148e-06,8.641099067708751e-06,8.641099067708751e-06,1.9927164481200355e-05,1.9927164481200355e-05,4.072167229374638e-05,4.072167229374638e-05,6.573324768805869e-05,6.573324768805869e-05
141,0.9185770768480775,4.728442899207338,3.032842814033737,3.6162791162379198e-06,3.6162791162379198e-06,8.85157153172176e-06,8.85157153172176e-06,2.044443185423245e-05,2.044443185423245e-05,4.192105361133591e-05,4.192105361133591e-05,6.809140365727924e-05,6.809140365727924e-05
141,0.9195348922152675,4.737937127222706,1.5417963420993843,3.6271668771166654e-06,3.6271668771166654e-06,8.884154288832561e-06,8.884154288832561e-06,2.0552227833794415e-05,2.0552227833794415e-05,4.2288146281106246e-05,4.2288146281106246e-05,6.912568756170531e-05,6.912568756170531e-05
141,0.9193910087631575,4.747424365176166,0.0006805925401306487,3.596204480219049e-06,3.596204480219049e-06,8.814188810993255e-06,8.814188810993255e-06,2.0422665776168915e-05,2.0422665776168915e-05,4.216738224945909e-05,4.216738224945909e-05,6.937057101841717e-05,6.937057101841717e-05
141,0.9192507360119343,4.7566659741201995,0.0005021218381971697,3.476124389799259e-06,3.476124389799259e-06,8.525438002234331e-06,8.525438002234331e-06,1.9784294026929972e-05,1.9784294026929972e-05,4.098862912350975e-05,4.098862912350975e-05,6.785869404063974e-05,6.785869404063974e-05
141,0.9191110714827412,4.765866460079467,0.0004767270233834469,3.4344208563953378e-06,3.4344208563953378e-06,8.428532331289551e-06,8.428532331289551e-06,1.9589131402120533e-05,1.9589131402120533e-05,4.0720078410727275e-05,4.0720078410727275e-05,6.783523203180919e-05,6.783523203180919e-05
142,0.9189729820974597,4.774958133793706,0.0003638240358267506,3.3682884523570583e-06,3.3682884523570583e-06,8.271428731508858e-06,8.271428731508858e-06,1.9252792209103857e-05,1.9252792209103857e-05,4.015323455367548e-05,4.015323455367548e-05,6.730581257439494e-05,6.730581257439494e-05
142,0.9188364281226309,4.783941387115706,0.00020458662738812125,3.3034021658637726e-06,3.3034021658637726e-06,8.117089720217821e-06,8.117089720217821e-06,1.8921338896891975e-05,1.8921338896891975e-05,3.9590387858489424e-05,3.9590387858489424e-05,6.676946234549823e-05,6.676946234549823e-05
142,0.9187006073320774,4.792880726366457,0.0002939630015523037,3.2630481434498153e-06,3.2630481434498153e-06,8.022798677092063e-06,8.022798677092063e-06,1.872865346517054e-05,1.872865346517054e-05,3.93132102404884e-05,3.93132102404884e-05,6.67057128547895e-05,6.67057128547895e-05
142,0.9185664484516028,4.801710916149276,0.00029471172291057306,3.1996803133488193e-06,3.1996803133488193e-06,7.871698096668662e-06,7.871698096668662e-06,1.840217278664528e-05,1.840217278664528e-05,3.87505697350162e-05,3.87505697350162e-05,6.614833228511597e-05,6.614833228511597e-05
142,0.9184361754142473,4.810276080500198,9.148546638404863e-05,3.0814767114566515e-06,3.0814767114566515e-06,7.585302572254311e-06,7.585302572254311e-06,1.77572978611183e-05,1.77572978611183e-05,3.7508423730604275e-05,3.7508423730604275e-05,6.440695663858244e-05,6.440695663858244e-05
142,0.9183279315589721,4.818767822874724,0.028843551335254906,3.033666184551533e-06,3.033666184551533e-06,7.471837417328291e-06,7.471837417328291e-06,1.7515378442458476e-05,1.7515378442458476e-05,3.7109371971854834e-05,3.7109371971854834e-05,6.409191255270225e-05,6.409191255270225e-05
142,0.9196582813467937,4.827246471954223,2.002988369266964,3.007886686096324e-06,3.007886686096324e-06,7.412485018249449e-06,7.412485018249449e-06,1.7399540160362837e-05,1.7399540160362837e-05,3.697453867066838e-05,3.697453867066838e-05,6.422847023959726e-05,6.422847023959726e-05
142,0.9216801373309886,4.835498224555902,2.942164620921701,2.907293659590648e-06,2.907293659590648e-06,7.168510890392979e-06,7.168510890392979e-06,1.6848962647234745e-05,1.6848962647234745e-05,3.5910047371447585e-05,3.5910047371447585e-05,6.273533371777112e-05,6.273533371777112e-05
142,0.9249456455247512,4.8435876491496455,4.634771519258329,2.830992071184708e-06,2.830992071184708e-06,6.9840822106108855e-06,6.9840822106108855e-06,1.643642774689773e-05,1.643642774689773e-05,3.513127696264065e-05,3.513127696264065e-05,6.171716047866519e-05,6.171716047866519e-05
142,0.9351122461824207,4.852280552289063,14.062780913745138,3.0212330238535894e-06,3.0212330238535894e-06,7.45745015735363e-06,7.45745015735363e-06,1.7573343363289505e-05,1.7573343363289505e-05,3.767163116087339e-05,3.767163116087339e-05,6.655965093794048e-05,6.655965093794048e-05
142,0.9462958725048002,4.862696899337338,15.459560891866316,3.591806249243284e-06,3.591806249243284e-06,8.871265776354936e-06,8.871265776354936e-06,2.0935869046751424e-05,2.0935869046751424e-05,4.502955606626368e-05,4.502955606626368e-05,8.008113185687918e-05,8.008113185687918e-05
142,0.9614467545805324,4.873022554822932,20.820434660609234,3.53023474451924e-06,3.53023474451924e-06,8.724956499749625e-06,8.724956499749625e-06,2.0623385153084114e-05,2.0623385153084114e-05,4.4517380086849866e-05,4.4517380086849866e-05,7.973358351398017e-05,7.973358351398017e-05
142,0.9765396809890066,4.883309832805084,20.696866223078494,3.487377083815101e-06,3.487377083815101e-06,8.624650562030478e-06,8.624650562030478e-06,2.0418338695808775e-05,2.0418338695808775e-05,4.423199615987116e-05,4.423199615987116e-05,7.978317200947548e-05,7.978317200947548e-05
142,0.9935845287480969,4.891697190939083,23.257711835668832,2.8215594737924057e-06,2.8215594737924057e-06,6.982095668920159e-06,6.982095668920159e-06,1.65530403097893e-05,1.65530403097893e-05,3.597385174806359e-05,3.597385174806359e-05,6.530316353419981e-05,6.530316353419981e-05
142,1.009521037038031,4.899313052140851,21.70344455626512,2.545230362252154e-06,2.545230362252154e-06,6.301439553901633e-06,6.301439553901633e-06,1.4957322706848039e-05,1.4957322706848039e-05,3.2595076168909994e-05,3.2595076168909994e-05,5.9494471234991495e-05,5.9494471234991495e-05
142,1.024348915126518,4.907066093622347,20.175945847800335,2.5747624085821614e-06,2.5747624085821614e-06,6.377583318505494e-06,6.377583318505494e-06,1.5155459678282541e-05,1.5155459678282541e-05,3.311353825689696e-05,3.311353825689696e-05,6.0759722360464595e-05,6.0759722360464595e-05
142,1.0408239805529897,4.914315059697399,22.353813187431065,2.3925747852858246e-06,2.3925747852858246e-06,5.929043034545851e-06,5.929043034545851e-06,1.4105284213700764e-05,1.4105284213700764e-05,3.089764119037961e-05,3.089764119037961e-05,5.6985810092139526e-05,5.6985810092139526e-05
142,1.052379971119387,4.920293422425928,15.674655607421107,1.9625269168045946e-06,1.9625269168045946e-06,4.865304127602559e-06,4.865304127602559e-06,1.1585952986211783e-05,1.1585952986211783e-05,2.543591317323827e-05,2.543591317323827e-05,4.71253877954911e-05,4.71253877954911e-05
142,1.0567158185267698,4.927133029451052,5.968059868029163,2.2334648671817983e-06,2.2334648671817983e-06,5.539143945698394e-06,5.539143945698394e-06,1.3203053839820354e-05,1.3203053839820354e-05,2.904894318085239e-05,2.904894318085239e-05,5.405637063571842e-05,5.405637063571842e-05
142,1.0598086141352203,4.933577859389992,4.2831463119339235,2.093113994559457e-06,2.093113994559457e-06,5.193148505312827e-06,5.193148505312827e-06,1.2390398849909922e-05,1.2390398849909922e-05,2.732200021134127e-05,2.732200021134127e-05,5.107483750969086e-05,5.107483750969086e-05
142,1.060972559536601,4.939941483437317,1.690155337871822,2.0559122770851506e-06,2.0559122770851506e-06,5.102813225612231e-06,5.102813225612231e-06,1.2186249643132445e-05,1.2186249643132445e-05,2.6929673920140866e-05,2.6929673920140866e-05,5.056310817593014e-05,5.056310817593014e-05
142,1.0608701784788366,4.946818632433863,0.0030407702995512574,2.2097813858646844e-06,2.2097813858646844e-06,5.486892939913382e-06,5.486892939913382e-06,1.3116102392766554e-05,1.3116102392766554e-05,2.904884977515705e-05,2.904884977515705e-05,5.479064084505929e-05,5.479064084505929e-05
142,1.0607678429603178,4.953599710193656,0.001142837031246809,2.166741783988222e-06,2.166741783988222e-06,5.382213017120717e-06,5.382213017120717e-06,1.2878587798374645e-05,1.2878587798374645e-05,2.8587931447451767e-05,2.8587931447451767e-05,5.417483968905241e-05,5.417483968905241e-05
142,1.0606655370801812,4.960357562893002,0.0007089718482245408,2.1473679230331196e-06,2.1473679230331196e-06,5.3362266292301335e-06,5.3362266292301335e-06,1.2781004068662667e-05,1.2781004068662667e-05,2.8435328335112308e-05,2.8435328335112308e-05,5.4136961947033095e-05,5.4136961947033095e-05
143,1.060565462765635,4.966933874991758,0.0,2.078293455791261e-06,2.078293455791261e-06,5.166604271957608e-06,5.166604271957608e-06,1.2386565010138676e-05,1.2386565010138676e-05,2.7618821119019562e-05,2.7618821119019562e-05,5.2824030689391046e-05,5.2824030689391046e-05
143,1.0604669914028093,4.97340485026316,0.0,2.0341014100453078e-06,2.0341014100453078e-06,5.058676631273157e-06,5.058676631273157e-06,1.2139109280320384e-05,1.2139109280320384e-05,2.7125552689732395e-05,2.7125552689732395e-05,5.2113922814314256e-05,5.2113922814314256e-05
143,1.0603695072408614,4.979810952334028,0.0,2.0031154532582794e-06,2.0031154532582794e-06,4.98348655810214e-06,4.98348655810214e-06,1.196962018899169e-05,1.196962018899169e-05,2.680370103102045e-05,2.680370103102045e-05,5.172423871661371e-05,5.172423871661371e-05
143,1.0602734239693905,4.986124995887825,0.0,1.9640726484168455e-06,1.9640726484168455e-06,4.888155923924842e-06,4.888155923924842e-06,1.1751214028794011e-05,1.1751214028794011e-05,2.636974111024437e-05,2.636974111024437e-05,5.111008775945302e-05,5.111008775945302e-05
143,1.0601806200511752,4.992223539084837,0.0,1.887424376440135e-06,1.887424376440135e-06,4.699077302469838e-06,4.699077302469838e-06,1.1306540443196629e-05,1.1306540443196629e-05,2.5423596564255552e-05,2.5423596564255552e-05,4.9487279529040115e-05,4.9487279529040115e-05
143,1.060112884582669,4.998294440367003,0.032653711822755865,1.869535431123237e-06,1.869535431123237e-06,4.656166321964684e-06,4.656166321964684e-06,1.1212852989964659e-05,1.1212852989964659e-05,2.5263169990156945e-05,2.5263169990156945e-05,4.9381555647578954e-05,4.9381555647578954e-05
143,1.0612757832505872,5.004337434473559,1.6604305115494824,1.851740575877258e-06,1.851740575877258e-06,4.613444241019444e-06,4.613444241019444e-06,1.1119370361178735e-05,1.1119370361178735e-05,2.5102102544175328e-05,2.5102102544175328e-05,4.9271948247058006e-05,4.9271948247058006e-05
143,1.0633194882010717,5.010195141538544,2.818776931865654,1.7862483077126617e-06,1.7862483077126617e-06,4.45178262241162e-06,4.45178262241162e-06,1.0738611891303669e-05,1.0738611891303669e-05,2.4289507878374604e-05,2.4289507878374604e-05,4.787286985432323e-05,4.787286985432323e-05
143,1.0667866869536557,5.015943627861814,4.6923841044101335,1.7446437879548339e-06,1.7446437879548339e-06,4.349522411895164e-06,4.349522411895164e-06,1.0500373193429536e-05,1.0500373193429536e-05,2.379539741084473e-05,2.379539741084473e-05,4.7087028984782475e-05,4.7087028984782475e-05
143,1.0773506972945348,5.022021332306772,14.051090625951753,1.8356604487122323e-06,1.8356604487122323e-06,4.577959458097995e-06,4.577959458097995e-06,1.10608732694378e-05,1.10608732694378e-05,2.5113600687498323e-05,2.5113600687498323e-05,4.989871290733808e-05,4.989871290733808e-05
143,1.0885543008854164,5.029396931824765,14.902409435457717,2.215426516122777e-06,2.215426516122777e-06,5.527147852537844e-06,5.527147852537844e-06,1.3366585726561265e-05,1.3366585726561265e-05,3.041477192868632e-05,3.041477192868632e-05,6.0713451945572424e-05,6.0713451945572424e-05
143,1.104845589134546,5.036619476405878,21.567898405202758,2.156534045755172e-06,2.156534045755172e-06,5.382414037991615e-06,5.382414037991615e-06,1.3029577471481134e-05,1.3029577471481134e-05,2.971771629858574e-05,2.971771629858574e-05,5.962204525007226e-05,5.962204525007226e-05
143,1.1216036671453564,5.043750468063713,22.148097984677463,2.1167339484740465e-06,2.1167339484740465e-06,5.285184603604793e-06,5.285184603604793e-06,1.2806717754468908e-05,1.2806717754468908e-05,2.927679721352705e-05,2.927679721352705e-05,5.902965692522578e-05,5.902965692522578e-05
143,1.1394083913638362,5.049633414296468,23.464324269424136,1.7370151851328099e-06,1.7370151851328099e-06,4.338637816201116e-06,4.338637816201116e-06,1.0522370096932473e-05,1.0522370096932473e-05,2.4104736587482447e-05,2.4104736587482447e-05,4.8820335160549674e-05,4.8820335160549674e-05
143,1.153988317937683,5.05496801160789,19.202380393795565,1.5679143258167552e-06,1.5679143258167552e-06,3.917471157177896e-06,3.917471157177896e-06,9.508110292854307e-06,9.508110292854307e-06,2.1820218071054742e-05,2.1820218071054742e-05,4.4364940892122234e-05,4.4364940892122234e-05
143,1.1690257125844699,5.060042512792982,19.775473709746535,1.4851486295891202e-06,1.4851486295891202e-06,3.7117346331801615e-06,3.7117346331801615e-06,9.015062157252675e-06,9.015062157252675e-06,2.0722963366398023e-05,2.0722963366398023e-05,4.228576142147815e-05,4.228576142147815e-05
143,1.1850880626570623,5.064843416352903,21.089873549622176,1.3994287392102067e-06,1.3994287392102067e-06,3.4984404498721626e-06,3.4984404498721626e-06,8.502625889413162e-06,8.502625889413162e-06,1.9575636317937745e-05,1.9575636317937745e-05,4.0081096689336026e-05,4.0081096689336026e-05
143,1.1990090856478068,5.06921847196183,18.26524018664474,1.2705377691791223e-06,1.2705377691791223e-06,3.1770149568915804e-06,3.1770149568915804e-06,7.72615338246245e-06,7.72615338246245e-06,1.7813777444542348e-05,1.7813777444542348e-05,3.658944962624878e-05,3.658944962624878e-05
143,1.204863333838781,5.073927589254942,7.731471406405513,1.3624958291832953e-06,1.3624958291832953e-06,3.4077948821959955e-06,3.4077948821959955e-06,8.292389178142003e-06,8.292389178142003e-06,1.9146749158939754e-05,1.9146749158939754e-05,3.9451051498892165e-05,3.9451051498892165e-05
143,1.2082914211961886,5.078330775486958,4.555778504910876,1.2692601869210647e-06,1.2692601869210647e-06,3.175377828776469e-06,3.175377828776469e-06,7.731498290013014e-06,7.731498290013014e-06,1.7877302932377593e-05,1.7877302932377593e-05,3.6951568640401767e-05,3.6951568640401767e-05
143,1.209482213284118,5.082935078736476,1.642076004016412,1.3223718493399733e-06,1.3223718493399733e-06,3.309049602193729e-06,3.309049602193729e-06,8.06175967516431e-06,8.06175967516431e-06,1.866736259151248e-05,1.866736259151248e-05,3.870494051360269e-05,3.870494051360269e-05
143,1.2094125985264612,5.087509762811082,0.0,1.3089619238437288e-06,1.3089619238437288e-06,3.2762968085586823e-06,3.2762968085586823e-06,7.98678881636076e-06,7.98678881636076e-06,1.852040292702876e-05,1.852040292702876e-05,3.852230718124386e-05,3.852230718124386e-05
143,1.2093419010158213,5.092155599224563,0.0,1.324337848347385e-06,1.324337848347385e-06,3.3155965146675627e-06,3.3155965146675627e-06,8.08748382136284e-06,8.08748382136284e-06,1.878098472512569e-05,1.878098472512569e-05,3.918910773043383e-05,3.918910773043383e-05
143,1.2092716853841399,5.096769769306483,0.0,1.3103607791702036e-06,1.3103607791702036e-06,3.2814099922933486e-06,3.2814099922933486e-06,8.008945092918624e-06,8.008945092918624e-06,1.862551414347138e-05,1.862551414347138e-05,3.898940167351382e-05,3.898940167351382e-05
144,1.2092028969498154,5.10129015213353,0.0,1.278961873570491e-06,1.278961873570491e-06,3.2035544117387144e-06,3.2035544117387144e-06,7.823581123568938e-06,7.823581123568938e-06,1.8220348464750665e-05,1.8220348464750665e-05,3.8261988451001244e-05,3.8261988451001244e-05
144,1.2091352479784407,5.10573565596672,0.0,1.2531950803114393e-06,1.2531950803114393e-06,3.1397551478845286e-06,3.1397551478845286e-06,7.67224316292657e-06,7.67224316292657e-06,1.789282326286161e-05,1.789282326286161e-05,3.769095472065332e-05,3.769095472065332e-05
144,1.2090683959762862,5.110128787536882,0.0,1.2339854794215445e-06,1.2339854794215445e-06,3.092344965278255e-06,3.092344965278255e-06,7.5607216465833425e-06,7.5607216465833425e-06,1.765693649119634e-05,1.765693649119634e-05,3.730801357218449e-05,3.730801357218449e-05
144,1.2090026204396394,5.114451179945103,0.0,1.2098188146860688e-06,1.2098188146860688e-06,3.0324752116109587e-06,3.0324752116109587e-06,7.418516988946803e-06,7.418516988946803e-06,1.7348233913564273e-05,1.7348233913564273e-05,3.676649171802287e-05,3.676649171802287e-05
144,1.2089389877172438,5.118632758845388,0.0,1.166365511595636e-06,1.166365511595636e-06,2.9242055173495158e-06,2.9242055173495158e-06,7.157569510742943e-06,7.157569510742943e-06,1.6760013105506123e-05,1.6760013105506123e-05,3.5624568750439265e-05,3.5624568750439265e-05
144,1.208900221069404,5.122774318866245,0.031342451707684287,1.1513006159773804e-06,1.1513006159773804e-06,2.887060631642278e-06,2.887060631642278e-06,7.070428119950166e-06,7.070428119950166e-06,1.657722716378526e-05,1.657722716378526e-05,3.533772291649399e-05,3.533772291649399e-05
144,1.2101060951000957,5.126889882780132,1.6376994460150018,1.140240486804624e-06,1.140240486804624e-06,2.859937397191142e-06,2.859937397191142e-06,7.007707501670175e-06,7.007707501670175e-06,1.645106656577539e-05,1.645106656577539e-05,3.516919456419078e-05,3.516919456419078e-05
144,1.2125572970814837,5.130872625740271,3.2402671728443053,1.099816665875947e-06,1.099816665875947e-06,2.759123728399741e-06,2.759123728399741e-06,6.764180100683444e-06,6.764180100683444e-06,1.589913245482432e-05,1.589913245482432e-05,3.408470513930877e-05,3.408470513930877e-05
144,1.2176876794112608,5.134774754412911,6.689666433766789,1.074109360736859e-06,1.074109360736859e-06,2.6951784216446615e-06,2.6951784216446615e-06,6.61073165340101e-06,6.61073165340101e-06,1.5557246254492814e-05,1.5557246254492814e-05,3.3442953241197446e-05,3.3442953241197446e-05
144,1.22747873102709,5.138899316421677,12.692035857541944,1.1316397466259252e-06,1.1316397466259252e-06,2.8401200808559896e-06,2.8401200808559896e-06,6.969797370332444e-06,6.969797370332444e-06,1.6422413796013205e-05,1.6422413796013205e-05,3.5401103052607485e-05,3.5401103052607485e-05
144,1.2365564674381826,5.1438880096807,11.780737110033845,1.3636614221025922e-06,1.3636614221025922e-06,3.4232332212708166e-06,3.4232332212708166e-06,8.405644337679867e-06,8.405644337679867e-06,1.9833231391299945e-05,1.9833231391299945e-05,4.2889127047571074e-05,4.2889127047571074e-05
144,1.2516577584348314,5.148763091088495,19.511877262159704,1.3272721221805674e-06,1.3272721221805674e-06,3.3327229951277054e-06,3.3327229951277054e-06,8.188501767116187e-06,8.188501767116187e-06,1.934998126886299e-05,1.934998126886299e-05,4.198754326968125e-05,4.198754326968125e-05
144,1.2671103151271266,5.153542979821388,19.942754194196596,1.2962583445714214e-06,1.2962583445714214e-06,3.255647681190916e-06,3.255647681190916e-06,8.003993196582062e-06,8.003993196582062e-06,1.894179462318934e-05,1.894179462318934e-05,4.1239743394143806e-05,4.1239743394143806e-05
